id,lat,lon,name,state_id
70,44.719630978832,-92.4224864775855,Pierce,16
71,30.7817232403237,-82.1376912811908,Charlton,22
72,34.0017844421026,-85.18815338522,Polk,22
73,40.4908904785908,-88.8473229921684,McLean,3
74,44.1658484297226,-70.2064449950435,Androscoggin,37
75,47.6745559383244,-116.700014280353,Kootenai,7
76,36.2151989744275,-115.013561604036,Clark,39
77,39.784582892237,-99.3470218391826,Phillips,47
78,42.4557109529792,-98.7838446656272,Holt,18
79,38.7440854798803,-93.8063674940816,Johnson,45
80,43.906529450593,-91.1152167286828,La Crosse,16
81,32.0922715432467,-92.1166058726677,Caldwell,21
82,45.4188272610228,-119.584300675955,Morrow,17
83,46.0706235701093,-94.8975995553504,Todd,4
84,35.2152723613336,-93.7163062318136,Logan,43
85,35.4861792221116,-81.2238662759095,Lincoln,9
86,33.3121465968221,-93.8915606014734,Miller,43
87,28.5144237035028,-81.3234779807881,Orange,2
88,37.7640431617805,-107.676147249948,San Juan,27
89,42.1811739699087,-111.813232111682,Franklin,7
90,33.5827978460796,-85.0797630735106,Carroll,22
91,39.2964628820702,-96.7351824168549,Riley,47
92,30.8974526063208,-100.538546048589,Schleicher,26
93,36.9337603054373,-82.095637670558,Russell,52
94,35.9529670029221,-81.5465487929722,Caldwell,9
95,39.2509849613183,-82.4853500684101,Vinton,25
96,31.5523768988559,-97.2017877766859,McLennan,26
97,44.2414156170933,-114.281799917463,Custer,7
98,43.3567673376934,-92.3171989040977,Howard,54
99,26.6475679882291,-80.4365079466885,Palm Beach,2
100,33.7936595945832,-82.4512127446414,Lincoln,22
101,31.7524339407107,-86.6802892177402,Butler,23
102,36.4694087048745,-86.4603550052863,Sumner,30
103,37.7186239330037,-76.8952667204111,King and Queen,52
104,36.341028005711,-93.5382496727669,Carroll,43
105,35.7103262647723,-79.8061617642853,Randolph,9
106,39.5624202582844,-75.9481069822586,Cecil,5
107,40.3469033301182,-87.3533144833612,Warren,48
108,41.5674402740559,-98.5212445359407,Greeley,18
109,40.175760849278,-97.142715669441,Jefferson,18
110,40.5240610686038,-97.140908688274,Saline,18
111,37.3540524635469,-82.954131428629,Knott,34
112,41.898035809382,-90.5319724338897,Clinton,54
113,43.6741733001577,-95.1541129515349,Jackson,4
114,44.0225888973387,-92.8620536959677,Dodge,4
115,43.6738441961376,-93.3488158500751,Freeborn,4
116,38.2046063995993,-120.554132185582,Calaveras,14
117,42.2851073151384,-86.3064158584912,Van Buren,42
118,41.2053387121252,-90.7414081515894,Mercer,3
119,38.0678784894942,-82.7347546153801,Lawrence,34
120,37.92228092218,-83.2588933616211,Morgan,34
121,37.2157924330563,-87.1420415361962,Muhlenberg,34
122,39.0597698044686,-88.5898573512962,Effingham,3
123,35.734778417284,-84.3118692720315,Loudon,30
124,44.858253883124,-97.7294962639889,Clark,50
125,23.7186403965059,-164.736740347206,Honolulu,32
126,29.725822717509,-82.8003665387055,Gilchrist,2
127,40.3886187408943,-86.8940974120284,Tippecanoe,48
128,40.7698380745722,-77.0701855095615,Snyder,19
129,33.6672620532924,-95.5712007126123,Lamar,26
130,25.6089682377141,-80.4986667683312,Miami-Dade,2
